,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_estimator__min_samples_split,param_estimator__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,11.881147432327271,0.1711668573946772,0.937002420425415,0.07922817716939692,10,10,100,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 100}",0.672983228768259,0.6599706396489756,0.7046785633417808,0.6688193831435649,0.7272581868176156,0.6867420003440392,0.025260686509230083,88,0.9511424468986425,0.9608336985255678,0.94961518200235,0.9446249420034162,0.9476067851527255,0.9507646109165403,0.005486672398709695
1,34.5049644947052,0.39342681974057586,2.5936416149139405,0.08101542893920385,10,10,300,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 300}",0.6805924900672212,0.674551138105859,0.7030204285954936,0.6743779399575396,0.7303698580894984,0.6925823709631225,0.02162004228002578,9,0.959244369164221,0.9631466877004962,0.9541494989570496,0.9483634554871077,0.9534557707046745,0.9556719564027099,0.005084826098660499
2,55.860314559936526,1.5730098106616868,4.884123849868774,1.2901008047974514,10,10,500,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 500}",0.6812398211977427,0.6752714731665269,0.703904583169277,0.6762803233659147,0.7246271980923654,0.6922646797983654,0.019228292540781438,13,0.9601586916444198,0.9644216963305225,0.9566831738359955,0.9490473779690847,0.9545503148186979,0.956972250919744,0.005184603991473849
3,68.40527052879334,2.5520151190666556,6.235472822189331,0.9008192294171234,10,10,700,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 700}",0.6901399255917716,0.6787770903929645,0.7031363871605575,0.6786846640086374,0.7187227130820812,0.6938921560472024,0.015335088058208836,3,0.9611526496993451,0.9645384154739458,0.9580262026533464,0.9499444929827927,0.9544324159417231,0.9576188353502306,0.0050908384472842065
4,87.6829174041748,0.6431990740805047,8.910781002044677,1.4887820321220957,10,10,900,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 900}",0.6882796035589288,0.6777927208866539,0.6993583582440849,0.6803579828676992,0.7188901153994959,0.6929357561913725,0.014993800294722337,7,0.9606668889765358,0.9644396182012688,0.9580126664585948,0.9506708350156738,0.9544663019719695,0.9576512621248086,0.004778634332594788
5,9.660761785507201,0.11106662459255544,0.8232990741729737,0.016327256311845405,10,20,100,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 20, 'estimator__n_estimators': 100}",0.7047677909467569,0.6740982069470548,0.6925648592216964,0.680708265935089,0.7231117538277978,0.695050175375679,0.017508491548006464,1,0.9405881098515123,0.9440727450839331,0.9362800505298993,0.9356879654117335,0.9400778112751679,0.9393413364304491,0.0030725122675730066
6,28.800935316085816,0.20639617140427421,2.421355152130127,0.08842759962008037,10,20,300,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 20, 'estimator__n_estimators': 300}",0.6950638900638114,0.6762932635462806,0.7017121478795256,0.6756585775069521,0.7248218069659655,0.694709937192507,0.018209937465319445,2,0.9457656883439367,0.9494990070512392,0.942100273379202,0.9351595506771087,0.940546344187406,0.9426141727277786,0.004846532609434742
7,47.96100296974182,0.15235754480850083,4.661172723770141,0.8534553389064891,10,20,500,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 20, 'estimator__n_estimators': 500}",0.6925992887507727,0.6777213488187233,0.703905444295238,0.6708809427653561,0.7211219822519563,0.6932458013764092,0.018068331156177654,6,0.9468990570310872,0.9514615052864848,0.9441802365641047,0.9377279962877413,0.9405030573436101,0.9441543705026056,0.004807464306202799
8,67.15841522216797,0.27192656965994194,6.932556819915772,1.212134599728549,10,20,700,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 20, 'estimator__n_estimators': 700}",0.6924225325333874,0.6783249494491587,0.7025310518926368,0.67019163774616,0.719532815758002,0.692600597475869,0.01749254479139008,8,0.9475467395571305,0.951567432654234,0.945188114057966,0.9372890194089429,0.9404945385401038,0.9444171688436753,0.005053956564849235
9,90.41032152175903,5.055758107015366,9.772701501846313,1.4547345975575319,10,20,900,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 20, 'estimator__n_estimators': 900}",0.6940468528429318,0.6792218249593017,0.7025766956085954,0.671646535525258,0.7187404297387113,0.6932464677349596,0.016738479880755528,5,0.9471112943699114,0.9511375268456395,0.9444334022612036,0.9375794754285834,0.9405360718237481,0.9441595541458172,0.00477298494034165
10,11.026616859436036,0.18798618259245203,0.9403278827667236,0.04683817550723965,10,30,100,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 30, 'estimator__n_estimators': 100}",0.6968070188704839,0.668396030360095,0.6916754327224137,0.6688817523124873,0.7129936399937747,0.6877507748518509,0.017118801836761358,82,0.9277526913265037,0.9336398169865552,0.9295395368915178,0.9220375109590581,0.9255780305390084,0.9277095173405285,0.0038790251821360444
11,33.399305486679076,0.2769004880856213,2.476527214050293,0.15589400351300572,10,30,300,"{'estimator__max_depth': 10, 'estimator__min_samples_split': 30, 'estimator__n_estimators': 300}",0.6974068891560056,0.6649044066362874,0.695817098415709,0.670717101036428,0.71717540941522,0.68920418093193,0.01910840588119714,63,0.9387932015654045,0.9382797684328551,0.9319639977805149,0.9240275717673684,0.9301194077907571,0.9326367894673799,0.005489136727963723
